# Author: B1ack_Wh1te
# Horn sfx located in GENRL->bank_68
# Engine banks (on, off) located in GENRL.
# vehicle-----------------------type-----------engineBankIds------stereo---field_8--------field_c---accForLowSpeed--HornSfxId-hornHight----DoorSounds--Radio-------------------RadioType-----field_1c--hornVolumeDelta
willard,						CAR,			20,		19,			0,		0.7,			1.0,		False,			3,		1.1892,			2,		Playback_FM,			CIVILIAN,		45,		0.0
forklift,						CAR,			52,		51,			2,		1.0,			1.0,		True,			2,		1.0595,			-,		Radio_OFF,				SPECIAL,		33,		0.0
tractor,						CAR,			83,		82,			2,		0.65,			1.0,		False,			8,		0.8909,			-,		Radio_OFF,				NONE,			34,		0.0
combine,						CAR,			63,		62,			0,		0.7,			1.0,		False,			5,		0.8409,			0,		K_Rose,					CIVILIAN,		35,		0.0
feltzer,						CAR,			87,		86,			0,		0.85,			1.0,		False,			3,		1.1892,			2,		Radio_Los_Santos,		CIVILIAN,		22,		0.0
remingtn,						CAR,			29,		28,			0,		0.9,			1.0,		False,			4,		1.0595,			1,		Radio_Los_Santos,		CIVILIAN,		10,		0.0
slamvan,						CAR,			70,		69,			0,		1.0,			1.0,		False,			8,		1.1225,			2,		Playback_FM,			CIVILIAN,		10,		0.0
blade,							CAR,			40,		39,			0,		0.9,			1.0,		False,			3,		1.1892,			1,		Radio_Los_Santos,		CIVILIAN,		10,		0.0
freight,						TRAIN,			126,	125,		0,		0.7,			1.0,		False,			-,		1.0,			3,		Radio_OFF,				NONE,			39,		0.0
streak,							TRAIN,			126,	125,		0,		0.7,			1.0,		False,			-,		1.0,			3,		Radio_OFF,				NONE,			39,		0.0
vortex,							TRAILER,		72,		71,			0,		0.85,			1.0,		True,			-,		1.0,			-,		Radio_X,				CIVILIAN,		40,		0.0
vincent,						CAR,			20,		19,			0,		0.85,			1.0,		False,			4,		0.94387,		2,		Playback_FM,			CIVILIAN,		45,		0.0
bullet,							CAR,			11,		10,			1,		1.0,			1.1892,		False,			3,		1.2599,			2,		SF-UR,					CIVILIAN,		2,		0.0
clover,							CAR,			40,		39,			0,		0.65,			1.0,		False,			8,		1.1892,			1,		K-JAH_West,				CIVILIAN,		1,		0.0
sadler,							CAR,			89,		88,			0,		0.78,			1.0,		False,			8,		1.0595,			1,		Radio_X,				CIVILIAN,		15,		0.0
firela,							CAR,			78,		77,			0,		0.7,			1.0,		False,			10,		0.94387,		3,		Radio_OFF,				EMERGENCY,		7,		5.0
hustler,						CAR,			70,		69,			0,		0.85,			1.0,		False,			9,		0.94387,		1,		K-DST,					CIVILIAN,		1,		0.0
intruder,						CAR,			20,		19,			0,		0.78,			1.0,		False,			4,		0.8909,			2,		CSR_103.9,				CIVILIAN,		45,		0.0
primo,							CAR,			2,		1,			0,		0.7,			1.0,		False,			2,		0.94387,		2,		Bounce_FM,				CIVILIAN,		45,		0.0
cargobob,						HELI,			6,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		13,		0.0
tampa,							CAR,			89,		88,			0,		0.65,			1.0,		False,			3,		0.94387,		1,		K-JAH_West,				CIVILIAN,		1,		0.0
sunrise,						CAR,			20,		19,			0,		0.7,			1.0,		False,			9,		0.94387,		2,		CSR_103.9,				CIVILIAN,		45,		0.0
merit,							CAR,			2,		1,			0,		0.78,			1.0,		False,			7,		0.8409,			2,		WCTR,					CIVILIAN,		45,		0.0
utility,						CAR,			131,	130,		0,		0.65,			1.0,		False,			8,		1.1225,			4,		K_Rose,					CIVILIAN,		11,		0.0
nevada,							PLANE,			128,	129,		0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		28,		0.0
yosemite,						CAR,			20,		19,			0,		0.85,			1.0,		False,			8,		1.0595,			2,		K-DST,					CIVILIAN,		15,		0.0
windsor,						CAR,			95,		94,			0,		0.78,			1.0,		False,			3,		1.2599,			1,		Master_Sounds_98.3,		CIVILIAN,		1,		0.0
monstera,						CAR,			65,		64,			1,		0.9,			1.1892,		False,			10,		1.0595,			2,		K-DST,					CIVILIAN,		24,		6.0
monsterb,						CAR,			65,		64,			1,		0.9,			1.1892,		False,			10,		1.1225,			2,		Radio_X,				CIVILIAN,		24,		6.0
uranus,							CAR,			2,		1,			0,		0.85,			1.0,		False,			9,		1.0595,			2,		K-DST,					CIVILIAN,		31,		0.0
jester,							CAR,			87,		86,			1,		0.9,			1.0,		False,			4,		1.1225,			2,		CSR_103.9,				CIVILIAN,		31,		0.0
sultan,							CAR,			81,		80,			0,		1.0,			1.0,		False,			8,		1.1892,			2,		Radio_Los_Santos,		CIVILIAN,		45,		0.0
stratum,						CAR,			81,		80,			0,		0.78,			1.0,		False,			4,		1.0595,			2,		Bounce_FM,				CIVILIAN,		4,		0.0
elegy,							CAR,			2,		1,			0,		0.85,			1.0,		False,			4,		1.1225,			2,		CSR_103.9,				CIVILIAN,		1,		0.0
raindanc,						HELI,			6,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		13,		0.0
rctiger,						TRAILER,		107,	106,		0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				SPECIAL,		-,		0.0
flash,							CAR,			87,		86,			0,		0.9,			1.0,		False,			3,		1.2599,			2,		SF-UR,					CIVILIAN,		31,		0.0
tahoma,							CAR,			87,		86,			0,		0.85,			1.0,		False,			4,		0.94387,		2,		Playback_FM,			CIVILIAN,		45,		0.0
savanna,						CAR,			40,		39,			0,		0.9,			1.0,		False,			8,		0.94387,		1,		Radio_Los_Santos,		CIVILIAN,		10,		0.0
bandito,						CAR,			109,	108,		0,		0.7,			1.0,		False,			8,		1.2599,			-,		Radio_OFF,				NONE,			17,		0.0
freiflat,						TRAIN,			126,	125,		0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				NONE,			-,		0.0
streakc,						TRAIN,			126,	125,		0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				NONE,			-,		0.0
kart,							CAR,			56,		55,			2,		0.78,			1.0,		True,			2,		1.1225,			-,		Radio_X,				CIVILIAN,		36,		0.0
mower,							CAR,			56,		55,			2,		0.9,			1.0,		True,			2,		0.94387,		-,		K_Rose,					CIVILIAN,		37,		0.0
duneride,						CAR,			75,		74,			0,		0.7,			1.1892,		False,			5,		0.8909,			3,		K-JAH_West,				CIVILIAN,		0,		0.0
sweeper,						CAR,			121,	120,		2,		0.85,			1.0,		True,			6,		1.1892,			4,		Playback_FM,			CIVILIAN,		11,		0.0
broadway,						CAR,			29,		28,			0,		0.9,			1.0,		False,			4,		0.8909,			1,		Master_Sounds_98.3,		CIVILIAN,		10,		0.0
tornado,						CAR,			11,		10,			0,		0.78,			1.0,		False,			6,		1.1225,			1,		Radio_Los_Santos,		CIVILIAN,		10,		0.0
at400,							PLANE,			-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		28,		0.0
dft30,							CAR,			27,		26,			0,		0.78,			1.0,		False,			5,		0.8409,			3,		Playback_FM,			CIVILIAN,		6,		0.0
huntley,						CAR,			93,		92,			0,		0.78,			1.0,		False,			8,		1.0,			2,		WCTR,					CIVILIAN,		0,		0.0
stafford,						CAR,			81,		80,			1,		0.85,			1.0,		False,			3,		0.8909,			2,		WCTR,					CIVILIAN,		45,		0.0
bf400,							BIKE,			119,	118,		2,		0.78,			1.0,		False,			7,		0.8909,			-,		Playback_FM,			CIVILIAN,		29,		0.0
newsvan,						CAR,			131,	130,		0,		0.7,			1.0,		False,			5,		1.0595,			4,		WCTR,					CIVILIAN,		11,		0.0
tug,							CAR,			5,		4,			2,		0.65,			1.0,		True,			2,		0.8409,			4,		K-DST,					CIVILIAN,		11,		0.0
petrotr,						TRAILER,		-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			3,		Radio_OFF,				SPECIAL,		-,		0.0
emperor,						CAR,			81,		80,			0,		0.78,			1.0,		False,			9,		1.0,			2,		CSR_103.9,				CIVILIAN,		45,		0.0
wayfarer,						BIKE,			35,		34,			2,		0.3,			0.8909,		False,			8,		1.1892,			-,		K_Rose,					CIVILIAN,		29,		0.0
euros,							CAR,			2,		1,			0,		0.85,			1.0,		False,			6,		1.2599,			2,		K-JAH_West,				CIVILIAN,		31,		0.0
hotdog,							CAR,			136,	135,		0,		0.65,			1.0,		False,			5,		0.94387,		4,		K-DST,					CIVILIAN,		11,		0.0
club,							CAR,			87,		86,			0,		1.0,			1.0,		False,			7,		0.94387,		2,		SF-UR,					CIVILIAN,		31,		0.0
freibox,						TRAIN,			126,	125,		0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				NONE,			-,		0.0
artict3,						TRAILER,		-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				SPECIAL,		-,		0.0
androm,							PLANE,			-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		-,		0.0
dodo,							PLANE,			114,	48,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		28,		0.0
rccam,							SPECIAL,		-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				NONE,			-,		0.0
launch,							BOAT,			16,		15,			0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				EMERGENCY,		19,		0.0
copcarla,						CAR,			81,		80,			0,		0.7,			1.0,		False,			3,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
copcarsf,						CAR,			81,		80,			0,		0.7,			1.0,		False,			3,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
copcarvg,						CAR,			81,		80,			0,		0.7,			1.0,		False,			8,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
copcarru,						CAR,			93,		92,			0,		0.7,			1.0,		False,			5,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
picador,						CAR,			20,		19,			0,		0.7,			1.0,		False,			8,		1.1225,			2,		Radio_Los_Santos,		CIVILIAN,		15,		0.0
